timestamp,Open,High,Low,Close,Volume
2021-01-26,-22.763647,31.67544,20.881336,21.444891,-19340580.0
2021-01-27,-15.793646,22.024752,13.346813,25.929312,-451864.97
2021-01-28,-9.278774,20.330263,23.703636,20.729385,-50333520.0
2021-01-29,-22.555079,10.549406,13.208469,19.173199,-197613650.0
2021-01-30,-17.911213,7.660048,10.412899,23.635408,-91968740.0
2021-01-31,-30.215427,35.61209,9.821317,10.873668,-200595660.0
2021-02-01,-41.65869,27.046284,6.079964,28.27354,-184959280.0
2021-02-02,-38.005035,25.424017,15.522719,17.797611,-22073974.0
2021-02-03,-39.256416,9.706956,15.26863,12.950279,100548680.0
2021-02-04,-19.809193,20.649775,-7.829524,18.863617,-176425660.0
2021-02-05,-18.099533,11.272945,-0.8849222,21.178125,-59249388.0
2021-02-06,-6.0174313,45.030952,1.2170832,21.675982,-31360516.0
2021-02-07,-12.084287,50.03878,6.151933,0.7577918,47648144.0
2021-02-08,-34.541878,51.12426,-11.540104,-1.2006251,-80984100.0
2021-02-09,-24.88765,31.158968,3.5985484,17.431444,-118130960.0
2021-02-10,-22.90882,37.570286,-21.148891,10.195196,-221196020.0
2021-02-11,-23.539873,13.90066,-13.411449,0.9130862,55330864.0
2021-02-12,-12.028676,19.921316,-11.475391,-7.559752,-60049810.0
2021-02-13,-8.768385,0.094630994,8.372315,7.4977875,-108442400.0
2021-02-14,11.509297,13.627739,5.971248,-1.6665751,-188180420.0
2021-02-15,-13.692815,14.648094,5.806274,-6.5348973,-260896830.0
2021-02-16,-25.049591,-12.442003,-4.61793,10.927589,-275024600.0
2021-02-17,-10.895429,12.181186,-21.60847,1.2656239,-290278980.0
2021-02-18,-15.992567,21.223783,0.43598086,5.2943254,-228565970.0
2021-02-19,-20.548258,7.0540695,12.41967,6.183705,-188573700.0
2021-02-20,-38.845646,1.863151,6.082519,10.551809,-122317480.0
2021-02-21,-44.223648,0.35948205,-3.5081556,12.607671,-108012300.0
2021-02-22,-19.844969,7.0621285,-17.54738,29.242805,-86982780.0
2021-02-23,-16.5158,12.19138,-9.764937,6.0048733,-149232050.0
2021-02-24,33.07383,15.762315,16.997383,21.633728,4349451.0
2021-02-25,21.96235,13.656206,18.494566,28.185955,-134083260.0
2021-02-26,12.871816,7.822913,20.31962,21.370024,-15050420.0
2021-02-27,-1.1955625,27.741364,13.053694,9.183977,12083587.0
2021-02-28,-15.269948,27.5302,-14.765229,16.716393,-280154180.0
2021-03-01,-2.55687,9.213626,-5.23642,19.672678,-101640210.0
2021-03-02,-3.1432383,21.336884,15.921319,1.9308076,-148315780.0
2021-03-03,4.8319597,37.077213,12.093509,-1.345452,-348618200.0
2021-03-04,-29.579435,31.924845,-7.935235,-0.7842219,-152656080.0
2021-03-05,-15.908876,24.733622,1.5561858,-22.059439,-147928720.0
2021-03-06,-21.3716,22.844612,4.2217054,-10.91668,-201036690.0
2021-03-07,-10.6719265,23.824095,-16.083698,-7.149518,-138043820.0
2021-03-08,-8.392723,29.853096,-14.201717,-12.913408,125963960.0
2021-03-09,6.7726955,45.505867,-26.640564,1.4294279,-148818830.0
2021-03-10,2.8178353,45.645214,-2.114987,0.55945516,-118933430.0
2021-03-11,-15.584031,34.563908,20.256779,3.9841268,35997950.0
2021-03-12,-23.145054,23.083462,1.7735033,7.416627,186990940.0
2021-03-13,-20.500996,7.957052,1.7113762,23.485998,218607150.0
2021-03-14,-26.411253,4.4171114,9.652218,12.842388,32773862.0
2021-03-15,-32.36609,-5.9100313,-5.0283523,17.816774,-152390990.0
2021-03-16,1.2234576,29.594736,-6.525881,18.66904,-85651980.0
2021-03-17,0.5549659,39.20653,-16.558456,6.49635,-51974160.0
2021-03-18,0.05492685,13.086911,3.487264,9.665864,-75804670.0
2021-03-19,-6.1326103,16.77476,8.371802,18.187206,-69558880.0
2021-03-20,-23.074791,6.095492,-3.0032122,28.331358,-102199890.0
2021-03-21,-44.712006,19.974346,2.0278544,29.617943,-232234260.0
2021-03-22,-36.174114,37.661816,23.23453,28.964739,-226166690.0
2021-03-23,-30.874569,35.298695,27.401564,44.800056,-175524820.0
2021-03-24,-28.35061,39.676846,20.364353,31.734396,-214301500.0
2021-03-25,-34.968216,20.998657,23.168352,18.631166,-283469280.0
2021-03-26,-29.908537,17.74087,15.7063055,4.1928887,-278304640.0
2021-03-27,-21.500889,15.862996,14.164535,18.930357,-200713020.0
2021-03-28,-31.920362,18.09036,3.7091086,28.809551,-149195000.0
2021-03-29,-8.778786,6.504595,-0.26313806,33.83791,-2569280.0
2021-03-30,-3.7986424,26.271591,0.12741679,28.067087,-67817576.0
2021-03-31,2.6447349,21.456545,6.6256604,34.389072,-42617616.0
2021-04-01,-8.400147,33.45717,16.07303,43.70654,23452970.0
2021-04-02,8.113582,21.737526,18.088923,36.68485,59592156.0
2021-04-03,15.949293,35.127346,19.6086,39.383747,-9882939.0
2021-04-04,-6.412994,18.737284,-1.697437,25.602423,66901636.0
2021-04-05,13.626664,8.478516,0.4020954,35.31328,24880674.0
2021-04-06,-2.557102,16.825584,-9.235881,20.051888,21136262.0
2021-04-07,8.291828,32.647064,12.7628565,28.151434,-114764984.0
2021-04-08,-17.529127,32.943245,7.9814625,17.273674,-176722740.0
2021-04-09,-27.090782,21.959745,23.743828,24.864271,-181071300.0
2021-04-10,-21.91349,31.194765,8.96004,30.102762,-53774984.0
2021-04-11,-37.591988,13.358814,2.570692,8.6401615,-56292572.0
2021-04-12,-20.163652,24.508831,-1.8944521,39.359802,-7226997.5
2021-04-13,-17.31663,19.109333,8.807018,10.734806,79038110.0
2021-04-14,-22.519073,47.421318,28.476608,14.112978,-123224936.0
2021-04-15,-28.906883,34.971012,26.305122,42.606007,-143473620.0
2021-04-16,-20.348076,35.51644,11.3126955,35.636257,-253305820.0
2021-04-17,-18.25415,31.339243,-5.905433,15.833739,-97181784.0
2021-04-18,-11.548897,49.142204,5.1180463,11.517974,-178835330.0
2021-04-19,-14.217018,49.307396,8.793466,21.634766,-136052300.0
2021-04-20,-20.575111,26.736586,8.3668,33.289543,97234420.0
2021-04-21,-31.677849,15.700582,-5.9061503,12.586919,-90452320.0
2021-04-22,-17.092295,29.285667,-4.072938,-3.848107,108108530.0
2021-04-23,-7.102711,30.166456,-26.264921,12.067061,-10721277.0
2021-04-24,2.1468186,33.995514,12.426811,23.421637,-4657256.5
2021-04-25,8.541657,25.698719,24.88447,22.971058,-52357124.0
2021-04-26,-1.4050069,12.912076,31.392126,25.148022,-45442104.0
2021-04-27,-0.5518115,31.037086,21.2533,37.644737,-133413720.0
2021-04-28,-9.369053,32.94106,8.877775,34.595364,-56683536.0
2021-04-29,-6.744882,13.644429,6.7898846,40.876793,-945069.5
2021-04-30,-39.301334,19.80276,-6.171018,37.148304,39224384.0
2021-05-01,-13.328983,-2.72388,6.4481797,22.479206,53375260.0
2021-05-02,-13.930543,12.210558,10.434134,25.507236,81891656.0
2021-05-03,-9.907769,31.795786,-4.024097,-3.636063,-278425000.0
2021-05-04,-3.8034773,25.41867,0.9085008,7.581902,-149721180.0
2021-05-05,-13.4169,28.842798,15.35887,7.493241,-114615860.0
2021-05-06,-31.255272,38.178555,-1.6537054,2.365492,44882704.0
2021-05-07,-33.74297,36.604694,-7.2222238,9.073104,35391430.0
2021-05-08,-16.443977,40.954372,15.0538,10.362427,-144164030.0
2021-05-09,-23.12767,48.092026,11.922446,16.436472,-153345100.0
2021-05-10,-14.761694,50.99198,1.0294902,17.930008,-29284484.0
2021-05-11,-29.153112,25.06086,-10.56622,4.4320216,55258620.0
2021-05-12,-31.544727,30.486313,-3.3918564,17.48193,856039.3
2021-05-13,-27.836048,19.802803,3.1543398,16.371925,-17795594.0
2021-05-14,-14.236121,23.207615,-1.0673641,17.26153,16877982.0
2021-05-15,-18.716259,30.696709,3.769816,18.546093,-142181220.0
2021-05-16,-5.722286,29.02872,0.44153532,19.43848,-197144290.0
2021-05-17,2.3274932,31.036945,-10.904753,21.636173,-164159630.0
2021-05-18,-5.674022,38.49178,-17.257217,7.3640404,-214021020.0
2021-05-19,-4.3061633,39.87413,9.984838,27.183865,-175512900.0
2021-05-20,-7.5706525,45.91619,30.97211,20.98528,-89800050.0
2021-05-21,-21.46593,27.765024,12.828587,35.457916,82530220.0
2021-05-22,-13.388844,35.598896,5.8754296,43.185764,55652910.0
2021-05-23,-6.714895,34.98065,8.592135,21.35283,-152258240.0
2021-05-24,-12.910085,10.493178,3.1486392,6.0357513,86745224.0
2021-05-25,-4.624789,21.20857,-9.300745,22.710548,-185763.42
2021-05-26,-14.949169,15.764191,-10.92247,28.737217,38141070.0
2021-05-27,-10.534933,16.0342,10.373198,24.463005,72020870.0
2021-05-28,-8.52423,-7.469162,19.72764,26.635523,61434452.0
2021-05-29,-36.10486,15.821948,16.560638,29.995346,-61858940.0
2021-05-30,-32.622135,12.876078,-1.4413471,16.349356,108916170.0
2021-05-31,-10.027711,44.210484,2.6038353,12.313678,-123191610.0
2021-06-01,-14.877282,26.29689,5.110084,13.701218,-89510420.0
2021-06-02,-11.4332285,32.493668,25.035252,-3.9996722,-181576050.0
2021-06-03,-16.02003,30.491682,7.7811017,-12.123357,70973150.0
2021-06-04,-10.297005,23.199913,22.738913,6.6764708,27871608.0
2021-06-05,4.11827,24.65114,6.4712386,10.3041115,43417720.0
2021-06-06,-18.550167,18.44262,-8.445205,-6.2808223,64015376.0
2021-06-07,-12.117108,39.669903,-0.166535,18.691925,-78140230.0
2021-06-08,2.1413476,35.67986,11.87604,37.38148,17421068.0
2021-06-09,15.205824,23.053532,12.739362,22.849834,-67803656.0
2021-06-10,-9.250664,27.603458,-5.2577286,8.197915,-84678700.0
2021-06-11,-13.365807,40.706543,-8.711551,-4.075128,-11166242.0
2021-06-12,-27.144773,19.85954,11.3075485,-3.4531257,-103301860.0
2021-06-13,-6.5651207,35.959324,-0.59104496,-4.2524157,-83772290.0
2021-06-14,-13.751547,26.136068,17.90979,13.972847,118016460.0
2021-06-15,-17.834475,4.258782,26.931765,13.046723,-32533054.0
2021-06-16,7.079431,27.575897,-0.6299495,7.5138884,-166375340.0
2021-06-17,-21.928974,22.915037,0.08882886,25.735348,-103332390.0
2021-06-18,-1.0709956,32.486305,-7.2436666,26.496046,-43070916.0
2021-06-19,-20.6908,21.627188,-12.46145,27.046652,34006944.0
2021-06-20,-5.94648,13.006055,-13.673952,3.8869834,113884940.0
2021-06-21,6.962366,31.622765,3.1620219,5.5609365,-108641016.0
2021-06-22,26.99502,47.0753,8.324415,15.284941,-41554024.0
2021-06-23,5.087317,50.740437,-5.782994,21.48599,-189375300.0
2021-06-24,16.744812,13.011178,-7.6907454,30.104818,10290371.0
2021-06-25,22.960531,14.8667145,-24.044096,29.43422,15343106.0
2021-06-26,11.047051,28.64591,-8.8074045,8.703173,120302660.0
2021-06-27,-0.7725473,25.878891,-1.1428604,-2.8737633,-36272464.0
2021-06-28,-5.222065,22.325775,5.1199303,17.767872,-98090680.0
2021-06-29,-12.400695,33.372707,18.15015,12.555166,-12460211.0
2021-06-30,-22.43701,22.720491,11.149867,-10.967116,23528106.0
2021-07-01,-39.14496,36.656258,-11.025433,-7.487936,87817896.0
2021-07-02,-26.91202,47.271904,-1.4345287,10.554525,-100583160.0
2021-07-03,-31.31418,19.971514,9.305039,0.8093711,-54107324.0
2021-07-04,-35.07684,6.612352,6.930782,-4.792877,-25632396.0
2021-07-05,-15.963517,33.728092,18.63442,-3.229844,-267659580.0
2021-07-06,-51.199554,35.766502,19.034704,-6.589503,-83012010.0
2021-07-07,-24.159258,57.514347,12.884044,14.889391,-332857920.0
2021-07-08,-27.209442,39.08121,4.491782,17.329985,-220907250.0
2021-07-09,0.61545193,38.25914,-4.654956,11.551363,-161167980.0
2021-07-10,-6.006297,30.421583,-9.661192,34.693447,29598950.0
2021-07-11,4.0662603,23.61697,-3.9013422,13.109556,-63278110.0
2021-07-12,-2.9633098,29.499155,12.935706,9.1158,-49688310.0
2021-07-13,-9.798193,39.690758,-13.376326,3.357963,-70299590.0
2021-07-14,-20.500603,41.35676,-3.9059114,10.688921,-131970750.0
2021-07-15,-39.160297,24.596193,7.1323395,-6.5551414,-9993120.0
2021-07-16,-44.94377,32.509857,1.6384724,10.602854,-176767970.0
2021-07-17,-17.906658,38.00203,-9.94778,14.325496,-970413.5
2021-07-18,-15.030761,24.401323,-6.950451,12.8912115,-71864344.0
2021-07-19,-25.559145,19.223993,-0.25930467,11.531476,55925424.0
2021-07-20,-30.021376,13.723882,-10.903325,11.433303,109614060.0
2021-07-21,-21.064806,10.772794,-15.459228,-1.4883285,105890650.0
2021-07-22,-16.960045,24.779457,9.71498,13.0795145,-125213010.0
2021-07-23,-18.335392,38.16979,0.23442592,-1.9772333,-115507840.0
2021-07-24,-26.347178,26.211855,-12.140497,25.926651,-73690220.0
2021-07-25,-12.9167,27.019463,-0.21675749,29.934494,-67906720.0
2021-07-26,-16.634949,22.013443,18.7924,21.594753,-148582130.0
2021-07-27,-19.118572,10.599376,19.38405,4.6413054,-27264334.0
2021-07-28,-22.867426,21.926205,30.592913,20.582157,-96973440.0
2021-07-29,-24.199842,25.724283,13.655947,25.256586,-44209304.0
2021-07-30,-29.903318,34.32941,25.024569,28.65551,-62743144.0
2021-07-31,-30.472599,44.54324,2.1909008,28.315083,-32722518.0
2021-08-01,-4.295294,20.832325,26.457722,33.062622,-68763070.0
2021-08-02,-11.107046,27.746117,36.1818,26.332943,-76876450.0
2021-08-03,-24.497446,15.954403,8.028951,24.087603,-113230080.0
2021-08-04,4.138907,24.753159,-14.184377,34.85287,-42017824.0
2021-08-05,-2.5460126,10.706559,-10.039732,9.797952,-53742664.0
2021-08-06,-15.908754,11.355313,1.5448759,10.670517,42307584.0
2021-08-07,-22.98956,37.955246,-7.8812013,17.913416,-54658564.0
2021-08-08,-20.535608,30.989391,21.319216,19.255592,124534220.0
2021-08-09,-6.965578,40.70944,17.809467,23.264275,46108456.0
2021-08-10,-33.044342,18.204811,0.78659457,17.169838,-75092120.0
2021-08-11,-22.985424,11.053642,-4.054039,30.641705,-54320104.0
2021-08-12,-10.7946,20.184198,5.560293,20.718441,-74628900.0
2021-08-13,3.0206885,20.699772,17.100517,23.150805,-181996030.0
2021-08-14,-8.417067,21.527624,-3.7659056,15.533015,-197991760.0
2021-08-15,-19.330814,37.849174,-5.489828,17.44115,-90952350.0
2021-08-16,-17.26985,37.545654,-13.917374,-5.062841,-52900276.0
2021-08-17,-33.37846,27.47821,-16.923681,8.853631,-46799732.0
2021-08-18,-24.167984,45.680748,-13.126482,10.8126955,-6805082.5
2021-08-19,-15.588477,33.459724,4.46881,8.5839815,48401256.0
2021-08-20,-23.675026,36.63158,11.305787,12.442285,-17823434.0
2021-08-21,-35.24362,25.827255,-4.234828,6.0184574,-61804948.0
2021-08-22,-9.197842,42.041992,2.011771,3.8669827,-314283330.0
